ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_kit_phrase,variantTypes_en
we-pn001-kidarga2016-4-1,Däräng käsre nagda Baet bäne dinduatt dae dongkollmällän doweyae kollko mit.,däräng	käsre	nag=da	baet=bäne	dindu=att=dae	d-o-ngkollmäll-än	dowe=ae	kollko	mit,dog	then	friend=CL.POSS.KIN	cuscus=3SG.ABL.POSS	run=PP=PERL	REM.TR-3NDU`P-follow-REM.3SG`A=ADV=ADV	breadfruit	base,Then Dog followed his friend's running path closely to the breadfruit tree.,common noun	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	common noun	ptcp	nominal enclitic	transitive S verb	adverb	nominal enclitic	common noun	common noun,we-pn001-kidarga2016,4,1,kit,					bane-3sg-abl-poss			dae-perl					,,däräng	käsre	nag=da	baet=bäne	dindu=att=dae	d-ä-kollmäll-än	dowae=ae	kollko	mit,,Then Dog followed his friend's running path closely to the breadfruit tree.,dog	then	friend=cl.poss.kin		cuscus		run=PP			follow.rem.3sgA>3sgP	closely		breadfruit tree	base,,2c5226ee-18b8-4127-a070-b6e6f7a1d361,			2				2		1		2		,,,common noun	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	intransitive S verb	ptcp	nominal enclitic	verb:TM + Patient-verb:Patient-transitive S verb-transitive S verb:Any		nominal enclitic	common noun	loc,common noun	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	common noun	ptcp	nominal enclitic	transitive S verb	adverb	nominal enclitic	common noun	common noun,4.1,Däräng käsre nagda Baet bäne dinduatt dae dongkollmällän doweyae kollko mit. ,
we-pn001-kidarga2016-4-2,"Nagda Baet bom kollko toko me ikop dägagän a ada eka dägagän,"" Angetam.""",nag=da	baet=bom	kollko	toko=me	ikop	d-ä-gag-än	a	ada	eka	d-ä-gag-än	a-ngetam,friend=CL.POSS.KIN	cuscus=3SG.ACC	breadfruit	top=LOC	see	REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A	and	like_this	speak	REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A	FUT.INTR.2S-come_down,"He saw Cuscus sitting at the top of the breadfruit tree and said, ""Come downǃ"" ",kinship noun	nominal enclitic	common noun	pronominal enclitic	common noun	common noun	nominal enclitic	transitive A verb	auxiliary verb	connective	adverb	verb	auxiliary verb	intransitive S verb,we-pn001-kidarga2016,4,2,kit,			bom-3sg-acc			me-loc							,,nag=da	baet=bom	kollko	toko=me	ikop	d-ä-g-än	a	ada	eka	d-ä-g-än	a-ngetam,,"He saw Cuscus sitting at the top of the breadfruit tree and said, ""Come downǃ"" ",friend=cl.poss.kin		cuscus		breadfruit tree	top		see	aux.rem.3sgA>3sgP	and	like this	speak	aux.rem.3sgA>3sgP	come.down.imp.2sgS,,7cf62584-e95a-486c-b5a5-7c685d00b062,	2							1				1	2,,,kinship noun	nominal enclitic	common noun	pronominal enclitic	common noun	loc	nominal enclitic	transitive A verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	connective	adverb	verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	intransitive S verb:TM + Patient-verb,kinship noun	nominal enclitic	common noun	pronominal enclitic	common noun	common noun	nominal enclitic	transitive A verb	auxiliary verb	connective	adverb	verb	auxiliary verb	intransitive S verb,4.2,"Nagda Baet bom kollko toko me ikop dägagän a ada eka dägagän, ""Angetam."" ",
we-pn001-kidarga2016-4-3,Nagda Baet abo gongetamän matu we.,nag=da	baet	abo	g-o-ngetam-än	matu=we,friend=CL.POSS.KIN	cuscus	then	REM.INTR-RT.EXT.INTR-come_down-REM|FUT.3SG`S|A	ground=ALL,‎‎Cuscus came down to the ground.,kinship noun	nominal enclitic	common noun	adverb	intransitive S verb	adj	nominal enclitic,we-pn001-kidarga2016,4,3,kit,						we-all,,nag=da	baet	abo	g-o-ngetam-än	matu=e,,‎‎Cuscus came down to the ground.,friend=cl.poss.kin		cuscus	then	come.down.rem.3sgS	ground	,,b32e8f7a-1d5a-4703-a72a-1a66b5151657,	2					2,,,kinship noun	nominal enclitic	common noun	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	common noun	nominal enclitic,kinship noun	nominal enclitic	common noun	adverb	intransitive S verb	adj	nominal enclitic,4.3,Nagda Baet abo gongetamän matu we. ,
we-pn001-kidarga2016-4-4,"Käsre Däräng ako nagda Baet bom ada eka dägagän,"" Bako ikop nas, nga ngäna ako botogol.""",käsre	däräng	ako	nag=da	baet=bom	ada	eka	d-ä-gag-än	bako	ikop	n-a-s	nga	ngäna	ako	b-o-togol,then	dog	then	friend=CL.POSS.KIN	cuscus=3SG.ACC	like_this	speak	REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A	2SG.too	eye	FUT.2`A.3`P-RT.EXT.TR-close	now	1SG.NOM	also	FUT.1`S-RT.EXT.INTR-hide,"Then Dog said to his friend Cuscus, ""Now your turn, close your eyes and I will hide.""",adverb	common noun	connective	kinship noun	nominal enclitic	common noun	pronominal enclitic	adverb	verb	auxiliary verb	pers. pronoun	common noun	transitive S verb	interjection	pronoun	adverb	transitive S verb,we-pn001-kidarga2016,4,4,kit,						bom-3sg-acc										,,käsre	däräng	ako	nag=da	baet=bom	ada	eka	d-ä-g-än	bako	ikop	n-a-sae	nga	ngäna	ako	b-o-togol,,"Then Dog said to his friend Cuscus, ""Now your turn, close your eyes and I will hide.""",then	dog	then	friend=cl.poss.kin		cuscus		like this	speak	aux.rem.3sgA>3sgP	2.sg.too	eye	FUT.2`A.3`P	now	1.sg.nom	also	,,694dfe97-6947-4faf-8fe6-4d5d6c092406,				2					1	2		11				,,,adverb	common noun	connective	kinship noun	nominal enclitic	common noun	pronominal enclitic	adverb	verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	pers. pronoun	common noun	verb-verb:Patient-transitive S verb	interjection	pers. pronoun	adverb	verb:TM + Patient-intransitive S verb:Any-intransitive S verb,adverb	common noun	connective	kinship noun	nominal enclitic	common noun	pronominal enclitic	adverb	verb	auxiliary verb	pers. pronoun	common noun	transitive S verb	interjection	pronoun	adverb	transitive S verb,4.4,"Käsre Däräng ako nagda Baet bom ada eka dägagän, ""Bako ikop nas, nga ngäna ako botogol."" ",
we-pn001-kidarga2016-4-5,"Angde Baet ikop dasän, nagda Däräng dedme dinduag a ada gogon, wel kllomokllomoll dallän.",angde	baet	ikop	d-a-s-än	nag=da	däräng	ded=me	dindu=ag=a	ada	g-o-g-on	wel	kllomo~kllomoll	d-a-ll-än,when	cuscus	eye	REM.TR-RT.EXT.TR-close-REM.3SG`A	friend=CL.POSS.KIN	dog	there=LOC	run=ATR=NOM	like_this	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A	wind	ADVbehind	REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,"When Cuscus closed his eyes, Dog went running like this. He went downwind.",connective	common noun	common noun	transitive S verb	kinship noun	nominal enclitic	common noun	adv. dem	nominal enclitic	common noun	nominal enclitic	nominal enclitic	adverb	auxiliary verb	common noun	adj	intransitive S verb,we-pn001-kidarga2016,4,5,kit,											a-nom					,,angde	baet	ikop	d-a-sae-än	nag=da	däräng	ded=me	dindu=ang=da	ada	g-o-g-än	wel	RED~kllomoll	d-a-ll-än,,"When Cuscus closed his eyes, Dog went running like this. He went downwind.",when	cuscus	eye	close.rem.3sgA>sgP	friend=cl.poss.kin		dog	there=loc		run-agt			like this	aux.rem.3sgS	wind	downwind	go.rem.3sgS,,f76054d6-1d87-4199-a539-aa791d94f998,			1		2						1				2	1,,,connective	common noun	common noun	verb:TM + Patient-verb:Patient-transitive S verb-transitive S verb:Any	kinship noun	nominal enclitic	common noun	adv. dem	nominal enclitic	intransitive S verb	nominal enclitic	nominal enclitic	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	common noun	???>adverb<Not Sure>	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent,connective	common noun	common noun	transitive S verb	kinship noun	nominal enclitic	common noun	adv. dem	nominal enclitic	common noun	nominal enclitic	nominal enclitic	adverb	auxiliary verb	common noun	adj	intransitive S verb,4.5,"Angde Baet ikop dasän, nagda Däräng dedme dinduag a ada gogon, wel kllomokllomoll dallän. ",															+***	
we-pn001-kidarga2016-4-6,"Däräng käsre dallän ada kukiny mama de ikop dägagän, käsre dibaolle ada gogon goträkän.",däräng	käsre	d-a-ll-än	ada	kukiny	mama=de	ikop	d-ä-gag-än	käsre	diba=olle	ada	g-o-g-on	g-o-träk-än,dog	then	REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A	like_this	grass_type	grass_pile=ACC	see	REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A	then	that=ALL	like_this	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A	REM.INTR-RT.EXT.INTR-go_underneath-REM.3SG`A,Dog then went and ‎‎saw a pile of grass. Then he went underneath.,common noun	adverb	intransitive S verb	adverb	common noun	common noun	nominal enclitic	transitive A verb	auxiliary verb	adverb	adverb	nominal enclitic	adverb	auxiliary verb	intransitive S verb,we-pn001-kidarga2016,4,6,kit,						de-acc								,,däräng	käsre	d-a-ll-än	ada	kukiny	mama=de	ikop	d-ä-g-än	käsre	diba=olle	ada	g-o-g-än	g-o-täträk-än,,Dog then went and ‎‎saw a pile of grass. Then he went underneath.,dog	then	go.rem.3sgS	like this	grass type	grass pile		see	aux.rem.3sgA>3sgP	then	that=all		like this	aux.rem.3sgS	,,ff3b16aa-7434-4000-bc67-6464f6f9e422,		1			1			1						,,,common noun	adverb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	adverb	common noun	common noun	nominal enclitic	transitive A verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	adverb	dem	nominal enclitic	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	verb:TM + Patient-intransitive S verb:Any-verb-transitive S verb:Any,common noun	adverb	intransitive S verb	adverb	common noun	common noun	nominal enclitic	transitive A verb	auxiliary verb	adverb	adverb	nominal enclitic	adverb	auxiliary verb	intransitive S verb,4.6,"Däräng käsre dallän ada kukiny mama de ikop dägagän, käsre dibaolle ada gogon goträkän. ",
we-pn001-kidarga2016-4-7,"Baet gontmonän täräpang, käsre nagda däräng bom dangnoeyän,"" Nag, bongo zɨme atgolalle?""",baet	g-o-ntmon-än	täräp=ang	käsre	nag=da	däräng=bom	d-a-ngnoe-yän	nag	bongo	zɨme	a-tgol-alle,cuscus	REM.INTR-RT.EXT.INTR-wait-REM.3SG`S	time=ATR	then	friend=CL.POSS.KIN	dog=3SG.ACC	REM.TR-RT.EXT.TR-ask-REM.3SG`A	friend	2SG.NOM	IAM	REC.INTR-hide-REC.2SG`S,"Cuscus waited a long time. Then he asked Dog, ""Friend, have you already hidden?""",common noun	intransitive S verb	adverb	nominal enclitic	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	transitive S verb	common noun	pronoun	TAM particle	intransitive S verb,we-pn001-kidarga2016,4,7,kit,								bom-3sg-acc					,,baet	g-o-tomon-än	täräp=ang	käsre	nag=da	däräng=bom	d-a-ngonoe-än	nag	bongo	zɨme	a-togol-alle,,"Cuscus waited a long time. Then he asked Dog, ""Friend, have you already hidden?""",cuscus		time-atr		then	friend=cl.poss.kin		dog		ask.rem.3sgA>sgP	friend	2.sg.nom	IAM	hide.rec.2sgS,,f7cc0fad-45a1-4c84-bf18-28934d06b67a,		1				2			1				21,,,common noun	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	common noun	nominal enclitic	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb:TM + Patient-verb:Patient-transitive S verb-transitive S verb:Any	kinship noun	pers. pronoun	TAM particle	verb:Any-intransitive S verb-verb:Any,common noun	intransitive S verb	adverb	nominal enclitic	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	transitive S verb	common noun	pronoun	TAM particle	intransitive S verb,4.7,"Baet gontmonän täräpang, käsre nagda däräng bom dangnoeyän, ""Nag, bongo zɨme atgolalle?"" ",
we-pn001-kidarga2016-4-8,"Däräng abo do gungminggän,"" Ao!""",däräng	abo	do	g-u-ngämingg-än	aoǃ,dog	then	there	REM.INTR-RT.EXT.INTR-answer-REM.3SG`S	yes,"Dog answered, ""Yesǃ""",common noun	adverb	dem	intransitive S verb	interjection,we-pn001-kidarga2016,4,8,kit,,,däräng	abo	do	g-o-ngämingg-än	ao,,"Dog answered, ""Yesǃ""",dog	then	there	answer.rem.3sgS	yes,,3578a8c7-88b6-42c7-a058-e1ea91cd15de,		1		,,,common noun	adverb	adv. dem	verb:TM + Patient-intransitive S verb:Any-intransitive S verb-verb:TAM+Agent	interjection,common noun	adverb	dem	intransitive S verb	interjection,4.8,"Däräng abo do gungminggän, ""Ao!""",
we-pn001-kidarga2016-5-1,Baet käsre nagda Däräng bom yagyag de dängkamän.,baet	käsre	nag=da	däräng=bom	yag~yag=de	d-ä-ngk-am-än,cuscus	then	friend=CL.POSS.KIN	dog=3SG.ACC	INFsearch=ACC	REM.TR-3NDU`P-start-IV.NPL-REM|FUT.3SG`S|A,Then Cuscus started to look for his friend Dog.,common noun	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb	nominal enclitic	transitive S verb,we-pn001-kidarga2016,5,1,kit,					bom-3sg-acc		de-acc	,,baet	käsre	nag=da	däräng=bom	RED~yagyeg=de	d-ä-kam-am-än,,Then Cuscus started to look for his friend Dog.,cuscus	then	friend=cl.poss.kin		dog		search		start.rem.3sgA>3sgP,,e95a3d85-5fdb-4708-9781-b9e2ded822d1,			2			3		112,,,common noun	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb:Anyverb	nominal enclitic	verb:TM + Patient-verb:Patient-transitive S verb-verb:Any-verb:TAM+Agent,common noun	adverb	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb	nominal enclitic	transitive S verb,5.1,Baet käsre nagda Däräng bom yagyag de dängkamän. ,						+***		
we-pn001-kidarga2016-5-2,"Ada yagyagang a dallän, ada dallän,"" Wiyowa llowam a dägagän.""",ada	yag~yag=ang=a	d-a-ll-än	ada	d-a-ll-än	wiyowa	llowam=a	d-ä-gag-än,like_this	INFsearch=ATR=NOM	REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A	like_this	REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A	wow	tired=NOM	REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,"The seeker went looking like this, he went like this, ‎‎""Phew, I'm tired."" ",connective	common noun	nominal enclitic	nominal enclitic	intransitive S verb	adverb	intransitive S verb	interjection	adj	nominal enclitic	auxiliary verb,we-pn001-kidarga2016,5,2,kit,			a-nom						a-nom	,,ada	RED~yagyeg=ang=da	d-a-ll-än	ada	d-a-ll-än	wiyowae	llowam=da	d-ä-g-än,,"The seeker went looking like this, he went like this, ‎‎""Phew, I'm tired."" ",like this	search-agt			go.rem.3sgS	like this	go.rem.3sgS	wow	tired		aux.rem.3sgA>3sgP,,5e956973-c1cd-4daa-afa6-97cd73b3f169,	3		1	1		1			1	1,,,adverb	verb:Anyverb	nominal enclitic	nominal enclitic	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	adverb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	interjection	mod	nominal enclitic	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent,connective	common noun	nominal enclitic	nominal enclitic	intransitive S verb	adverb	intransitive S verb	interjection	adj	nominal enclitic	auxiliary verb,5.2,"Ada yagyagang a dallän, ada dallän, ""Wiyowa llowam a dägagän."" ",	+***									
we-pn001-kidarga2016-5-3,"Käsre Baet nagda Däräng bälle wolle gogon ada,"" Kapera, wiya agezän o!""",käsre	baet	nag=da	däräng=bälle	wolle	g-o-g-on	ada	kapera	wiya	a-gezän	o,then	cuscus	friend=CL.POSS.KIN	dog=3SG.DAT	shout	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A	like_this	out_of_town_friend	come	FUT.INTR.2S-come_out	or,"Then Cuscus shouted for Dog like this, ""Friend, come outǃ"" ",adverb	common noun	kinship noun	nominal enclitic	common noun	pronominal enclitic	transitive A verb	auxiliary verb	adverb	common noun	verb	intransitive S verb	connective,we-pn001-kidarga2016,5,3,kit,					balle-3sg-dat							,,käsre	baet	nag=da	däräng=bälle	olle	g-o-g-än	ada	kapera	wiya	a-gazen	o,,"Then Cuscus shouted for Dog like this, ""Friend, come outǃ"" ",then	cuscus	friend=cl.poss.kin		dog		shout	aux.rem.3sgS	like this	relation type	come.imp.2sgS	come.out.imp.2sgS	or,,517b2404-1d1f-4b7d-a943-afbd93a93784,			2								2	1,,,adverb	common noun	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	adverb	kinship noun	verb	intransitive S verb:TM + Patient-intransitive verb	connective,adverb	common noun	kinship noun	nominal enclitic	common noun	pronominal enclitic	transitive A verb	auxiliary verb	adverb	common noun	verb	intransitive S verb	connective,5.3,"Käsre Baet nagda Däräng bälle wolle gogon ada, ""Kapera, wiya agezän o!"" ",
we-pn001-kidarga2016-5-4,Be Däräng a bogo käsre do towall ik me nagda Baet bälle kuki ttoen ngasnges de gotäbawän.,be	däräng=a	bogo	käsre	do	towall	ik=me	nag=da	baet=bälle	kuki	ttoen	ngas~nges=de	g-o-täba-wän,but	dog=NOM	3SG.NOM	then	there	grass	inside=LOC	friend=CL.POSS.KIN	cuscus=3SG.DAT	lie	thing	INFdo=ACC	REM.INTR-RT.EXT.INTR-plan-REM.3SG`S,Dog then played a trick for Cuscus inside the grass. ,connective	common noun	nominal enclitic	pronoun	adverb	dem	common noun	common noun	nominal enclitic	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb	common noun	transitive S verb	nominal enclitic	intransitive S verb,we-pn001-kidarga2016,5,4,kit,		a-nom						me-loc				balle-3sg-dat				de-acc	,,be	däräng=da	bogo	käsre	do	towall	ik=me	nag=da	baet=bälle	kuki	ttoen	RED~ngasnges=de	g-o-täbatäbe-än,,Dog then played a trick for Cuscus inside the grass. ,but	dog		3.sg.nom	then	there	grass	inside		friend=cl.poss.kin		cuscus		lie	thing	do		,,21e8d766-b354-4773-b1f9-981a588540de,1		1			1					2					3		,,,connective	common noun	nominal enclitic	pers. pronoun	adverb	adv. dem	common noun	loc	nominal enclitic	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb	common noun	verb:Anytransitive S verb	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive S verb-verb:TAM+Agent,connective	common noun	nominal enclitic	pronoun	adverb	dem	common noun	common noun	nominal enclitic	kinship noun	nominal enclitic	common noun	pronominal enclitic	verb	common noun	transitive S verb	nominal enclitic	intransitive S verb,5.4,Be Däräng a bogo käsre do towall ik me nagda Baet bälle kuki ttoen ngasnges de gotäbawän.,															+***		
we-pn001-kidarga2016-6-1,"Käsre Däräng bogo do obo llan de mermerangae deyangädän, dibaeya abo ada llama näkäp me gogezänmällnän nagda Baet pate.",käsre	däräng	bogo	do	obo	llan=de	mer~mer=ang=ae	d-ey-a-ngäd-än	diba=aeya	abo	ada	llama	näkäp=me	g-o-gez-än-mäll-n-än	nag=da	baet=pate,then	dog	3SG.NOM	there	3SG.POSS	ear=ACC	ADVgood=ATR=ADV	REM.TR-DU`P-RT.EXT.TR-coil-REM.3SG`A	that=COP.PST.SG	then	like_this	hesitant	mind=LOC	REM.INTR-RT.EXT.INTR-come_out-II.NPL-DUR-DUR-REM|FUT.3SG`S|A	friend=CL.POSS.KIN	cuscus=AN.ALL,"Dog properly folded his ears, then he hesitantly came out towards his friend Cuscus. ",adverb	common noun	pronoun	dem	pronoun	common noun	nominal enclitic	adverb	nominal enclitic	nominal enclitic	transitive S verb	copulative verb	verbal enclitic	adverb	adverb	adj	common noun	nominal enclitic	intransitive S verb	kinship noun	nominal enclitic	common noun	nominal enclitic,we-pn001-kidarga2016,6,1,kit,						de-acc											me-loc					pate-an-all,,käsre	däräng	bogo	do	obo	llan=de	RED~mer=ang=ae	d-y-a-ngädngäd-än	diba=aeya	abo	ada	llama	näkäp=me	g-o-gazen-n-mäll-ne-än	nag=da	baet=pate,,"Dog properly folded his ears, then he hesitantly came out towards his friend Cuscus. ",then	dog	3.sg.nom	there	3.sg.poss	ear		properly				cop.that.pst.sgS		then	like this	hesitant	mind		come_out.rem.dur.dur.3sgS	friend=cl.poss.kin		cuscus	,,339d6538-cf28-4145-8733-32b6005b492c,			1				21		2	1					2					2		,,,adverb	common noun	pers. pronoun	adv. dem	pers. pronoun	common noun	nominal enclitic	???>adverbmod	nominal enclitic	nominal enclitic	verb:TM + Patient-verb:Any-verb:Patient-verb-transitive S verb:Any	dem	verbal enclitic	adverb	adverb	mod	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive verb-verb:Any-verb:(Aspect)-verb:(Aspect)-verb:TAM+Agent	kinship noun	nominal enclitic	common noun	nominal enclitic,adverb	common noun	pronoun	dem	pronoun	common noun	nominal enclitic	adverb	nominal enclitic	nominal enclitic	transitive S verb	copulative verb	verbal enclitic	adverb	adverb	adj	common noun	nominal enclitic	intransitive S verb	kinship noun	nominal enclitic	common noun	nominal enclitic,6.1,"Käsre Däräng bogo do obo llan de mermerangae deyangädän, dibaeya abo ada llama näkäp me gogezänmällnän nagda Baet pate. ",							+***															
we-pn001-kidarga2016-6-2,"Baet angde kapera da bom ikop dägagän, ada eka gogon,"" Obo llan a tubutubu agnegan!""",baet	angde	kapera=da=bom	ikop	d-ä-gag-än	ada	eka	g-o-g-on	obo	llan=a	tubu~tubu	a-g-neg-an,cuscus	when	out_of_town_friend=CL.POSS.KIN=3SG.ACC	see	REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A	like_this	speak	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A	3SG.POSS	ear=NOM	NSGshort	REC.INTR-AUX.NPRS-3PL`S-REC.1|3SG`S|A,"When Cuscus saw his friend, he said, ""He made his ears short."" ",common noun	connective	common noun	nominal enclitic	pronominal enclitic	transitive A verb	auxiliary verb	adverb	verb	auxiliary verb	pronoun	common noun	nominal enclitic	adj	auxiliary verb,we-pn001-kidarga2016,6,2,kit,			da-cl-poss-kin	bom-3sg-acc								a-nom		,,baet	angde	kapera=da=bom	ikop	d-ä-g-än	ada	eka	g-o-g-än	obo	llan=da	RED~tubu	a-g-neg-an,,"When Cuscus saw his friend, he said, ""He made his ears short."" ",cuscus	when	out-of-town friend			see	aux.rem.3sgA>3sgP	like this	speak	aux.rem.3sgS	3.sg.poss	ear		short.NSG	aux.rec.3plS,,2c6bd298-2590-46b0-907b-67d47a634138,			2			1						1	51	2,,,common noun	connective	kinship noun	nominal enclitic	pronominal enclitic	transitive A verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	adverb	verb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	pers. pronoun	common noun	nominal enclitic	adj:Anyadj	verb:Any-verb-verb:Plurpersonal-verb:TAM+Agent,common noun	connective	common noun	nominal enclitic	pronominal enclitic	transitive A verb	auxiliary verb	adverb	verb	auxiliary verb	pronoun	common noun	nominal enclitic	adj	auxiliary verb,6.2,"Baet angde kapera da bom ikop dägagän, ada eka gogon, ""Obo llan a tubutubu agnegan!"" ",													+***	
